date;time;transaction;quantity;item
10/1/2020;13:47:51;4487;1;Cake
10/1/2020;13:55:05;4488;1;NONE
10/1/2020;14:07:16;4489;1;NONE
10/1/2020;14:07:16;4489;1;Hearty & Seasonal
10/1/2020;14:07:16;4489;1;Coffee
10/1/2020;14:07:16;4489;1;Tea
10/1/2020;14:13:28;4490;1;Fudge
10/1/2020;14:13:28;4490;1;Bread
10/1/2020;14:40:57;4491;1;Coffee
10/1/2020;15:02:19;4492;1;Bread
10/1/2020;15:05:33;4493;1;Coffee
10/1/2020;15:05:33;4493;1;Cake
10/1/2020;15:31:37;4494;1;Coffee
10/1/2020;15:54:09;4495;1;Coffee
10/1/2020;15:56:56;4496;1;NONE
10/1/2020;15:56:56;4496;1;Tea
10/1/2020;16:29:16;4497;1;Bread
10/1/2020;16:31:22;4498;1;Bread
10/1/2020;16:32:05;4499;1;Bread
11/1/2020;8:19:48;4500;1;Toast
11/1/2020;8:19:48;4500;1;Coffee
11/1/2020;8:19:48;4500;1;Coffee
11/1/2020;8:19:48;4500;1;Muffin
11/1/2020;9:09:53;4501;1;Medialuna
11/1/2020;9:09:53;4501;1;Medialuna
11/1/2020;9:09:53;4501;1;Hot chocolate
11/1/2020;9:09:53;4501;1;Coffee
11/1/2020;9:16:36;4502;1;Bread
11/1/2020;9:36:10;4503;1;Bread
11/1/2020;9:36:10;4503;1;Pastry
11/1/2020;9:38:55;4504;1;Bread
11/1/2020;9:38:55;4504;1;NONE
11/1/2020;9:39:52;4505;1;Coffee
11/1/2020;9:49:01;4506;1;Tea
11/1/2020;9:49:01;4506;1;Sandwich
11/1/2020;9:56:06;4507;1;Coffee
11/1/2020;10:27:12;4508;1;Medialuna
11/1/2020;10:27:12;4508;1;NONE
11/1/2020;10:27:12;4508;1;Coffee
11/1/2020;10:27:12;4508;1;Farm House
11/1/2020;10:40:30;4509;1;Coffee
11/1/2020;10:40:30;4509;1;Muffin
11/1/2020;10:41:40;4510;1;Hot chocolate
11/1/2020;10:41:40;4510;1;Coffee
11/1/2020;10:42:03;4511;1;Coffee
11/1/2020;10:43:23;4512;1;Tea
11/1/2020;10:43:23;4512;1;Toast
11/1/2020;10:43:23;4512;1;Tiffin
11/1/2020;10:43:23;4512;1;Muffin
11/1/2020;10:44:56;4513;1;Cookies
11/1/2020;10:44:56;4513;1;Bread
11/1/2020;10:44:56;4513;1;Farm House
11/1/2020;10:48:04;4514;1;Bread
11/1/2020;10:50:18;4515;1;Granola
11/1/2020;10:52:36;4516;1;Scone
11/1/2020;10:52:36;4516;1;Coffee
11/1/2020;10:52:36;4516;1;Coffee
11/1/2020;10:55:23;4517;1;Bread
11/1/2020;10:55:23;4517;1;NONE
11/1/2020;11:02:23;4518;1;Coffee
11/1/2020;11:02:23;4518;1;Medialuna
11/1/2020;11:08:02;4519;1;Coffee
11/1/2020;11:08:02;4519;1;Coffee
11/1/2020;11:08:02;4519;1;Pastry
11/1/2020;11:08:02;4519;1;Muffin
11/1/2020;11:12:05;4520;1;Hot chocolate
11/1/2020;11:12:05;4520;1;Coffee
11/1/2020;11:23:39;4521;1;Bread
11/1/2020;11:25:56;4522;1;Bread
11/1/2020;11:30:00;4523;1;NONE
11/1/2020;11:33:07;4524;1;Bread
11/1/2020;11:33:07;4524;1;Coffee
11/1/2020;11:33:54;4525;1;Bread
11/1/2020;11:35:46;4526;1;NONE
11/1/2020;12:12:23;4527;1;Coffee
11/1/2020;12:12:23;4527;1;Hearty & Seasonal
11/1/2020;12:13:55;4528;1;Bread
11/1/2020;12:31:13;4529;1;Coffee
11/1/2020;12:31:13;4529;1;Coffee
11/1/2020;12:31:13;4529;1;NONE
11/1/2020;12:31:13;4529;1;Art Tray
11/1/2020;12:31:13;4529;1;Sandwich
11/1/2020;12:31:13;4529;1;Bread
11/1/2020;13:06:54;4530;1;Bread
11/1/2020;13:06:54;4530;1;NONE
11/1/2020;13:06:54;4530;1;Cake
11/1/2020;13:32:00;4531;1;Muffin
11/1/2020;13:32:00;4531;1;Alfajores
11/1/2020;13:32:00;4531;1;Tiffin
11/1/2020;13:32:00;4531;1;Tea
11/1/2020;14:05:19;4532;1;Coffee
11/1/2020;14:05:19;4532;1;NONE
11/1/2020;14:09:21;4533;1;Scandinavian
11/1/2020;14:15:37;4534;1;Afternoon with the baker
11/1/2020;14:15:37;4534;1;Cake
11/1/2020;14:19:22;4535;1;Bread
11/1/2020;14:27:15;4536;1;Bread
11/1/2020;14:27:15;4536;1;Cake
11/1/2020;14:27:15;4536;1;Coffee
11/1/2020;14:27:15;4536;1;Tea
11/1/2020;14:27:15;4536;1;Scandinavian
11/1/2020;14:27:39;4537;1;Scandinavian
11/1/2020;14:35:12;4538;1;NONE
11/1/2020;14:39:59;4539;1;NONE
11/1/2020;14:39:59;4539;1;NONE
11/1/2020;14:39:59;4539;1;Coffee
11/1/2020;14:39:59;4539;1;Coffee
11/1/2020;14:46:38;4540;1;Bread
11/1/2020;14:46:38;4540;1;Sandwich
11/1/2020;14:51:56;4541;1;Afternoon with the baker
11/1/2020;14:55:01;4542;1;Cake
11/1/2020;15:01:42;4543;1;NONE
11/1/2020;15:01:42;4543;1;Tea
11/1/2020;15:04:03;4544;1;NONE
11/1/2020;15:35:36;4545;1;Coffee
11/1/2020;15:35:36;4545;1;Cake
11/1/2020;15:42:24;4546;1;NONE
11/1/2020;15:42:24;4546;1;Coffee
11/1/2020;15:49:43;4547;1;Coffee
11/1/2020;15:49:43;4547;1;Bread
11/1/2020;15:49:43;4547;1;Cake
11/1/2020;15:50:41;4548;1;Scone
11/1/2020;15:50:41;4548;1;Coffee
11/1/2020;16:46:41;4549;1;Hot chocolate
11/1/2020;16:46:41;4549;1;Hot chocolate
11/1/2020;16:58:08;4550;1;Tea
11/1/2020;16:58:08;4550;1;Cookies
11/1/2020;16:58:08;4550;1;Cake
12/1/2020;7:58:41;4551;1;Coffee
12/1/2020;9:07:32;4552;1;Pastry
12/1/2020;9:07:32;4552;1;Pastry
12/1/2020;9:07:32;4552;1;Tea
12/1/2020;9:07:32;4552;1;Bread
12/1/2020;9:26:58;4553;1;Coffee
12/1/2020;9:26:58;4553;1;Toast
12/1/2020;9:39:19;4554;1;Bread
12/1/2020;9:39:19;4554;1;Coffee
12/1/2020;9:41:41;4555;1;Coffee
12/1/2020;9:43:49;4556;1;Farm House
12/1/2020;9:47:34;4557;1;Tea
12/1/2020;9:47:34;4557;1;Coffee
12/1/2020;9:48:10;4558;1;Cookies
12/1/2020;9:51:12;4559;1;Coffee
12/1/2020;9:54:09;4560;1;Bread
12/1/2020;10:24:03;4561;1;Jammie Dodgers
12/1/2020;10:24:03;4561;1;Juice
12/1/2020;10:29:04;4562;1;Bread
12/1/2020;10:31:29;4563;1;Cake
12/1/2020;10:31:29;4563;1;Coffee
12/1/2020;10:31:29;4563;1;Tea
12/1/2020;10:49:49;4564;1;Hot chocolate
12/1/2020;10:55:57;4565;1;Coffee
12/1/2020;10:55:57;4565;1;Alfajores
12/1/2020;10:55:57;4565;1;Alfajores
12/1/2020;10:55:57;4565;1;Bread
12/1/2020;11:02:45;4566;1;Tiffin
12/1/2020;11:02:45;4566;1;Cookies
12/1/2020;11:02:45;4566;1;Coffee
12/1/2020;11:03:56;4567;1;Jammie Dodgers
12/1/2020;11:06:00;4568;1;Coffee
12/1/2020;11:06:00;4568;1;Tea
12/1/2020;11:06:00;4568;1;Cake
12/1/2020;11:06:00;4568;1;Toast
12/1/2020;11:08:22;4569;1;Coffee
12/1/2020;11:08:22;4569;1;Coffee
12/1/2020;11:14:43;4570;1;Coffee
12/1/2020;11:14:43;4570;1;Vegan mincepie
12/1/2020;11:20:05;4571;1;Bread
12/1/2020;11:20:05;4571;1;Tea
12/1/2020;11:22:01;4572;1;Toast
12/1/2020;11:22:01;4572;1;NONE
12/1/2020;11:22:01;4572;1;Coffee
12/1/2020;11:22:01;4572;1;Coffee
12/1/2020;11:30:44;4573;1;NONE
12/1/2020;11:30:44;4573;1;Tea
12/1/2020;11:42:40;4574;1;Coffee
12/1/2020;11:44:22;4575;1;Cake
12/1/2020;11:50:14;4576;1;Coffee
12/1/2020;11:52:27;4577;1;Bread
12/1/2020;11:52:27;4577;1;NONE
12/1/2020;11:53:56;4578;1;Toast
12/1/2020;11:53:56;4578;1;Coffee
12/1/2020;11:56:30;4579;1;Cookies
12/1/2020;12:30:43;4581;1;Tea
12/1/2020;12:30:43;4581;1;Toast
12/1/2020;12:51:28;4582;1;Farm House
12/1/2020;13:49:12;4583;1;NONE
12/1/2020;13:49:12;4583;1;Coke
12/1/2020;13:50:56;4584;1;Coke
12/1/2020;14:14:31;4585;1;Bread
12/1/2020;14:53:44;4586;1;Toast
12/1/2020;15:16:10;4587;1;Bread
12/1/2020;15:16:10;4587;1;Tiffin
12/1/2020;15:16:10;4587;1;Coffee
12/1/2020;15:25:38;4588;1;Coffee
12/1/2020;15:25:38;4588;1;Jammie Dodgers
12/1/2020;15:25:38;4588;1;Frittata
12/1/2020;15:44:11;4589;1;Frittata
12/1/2020;15:44:11;4589;1;Coffee
12/1/2020;15:44:11;4589;1;Coffee
12/1/2020;15:47:27;4590;1;Tea
12/1/2020;15:47:27;4590;1;Bread
12/1/2020;16:01:31;4591;1;Coffee
12/1/2020;16:39:29;4592;1;Bread
13/1/2020;9:03:20;4593;1;Tea
13/1/2020;9:03:43;4594;1;Scandinavian
13/1/2020;9:35:08;4595;1;Farm House
13/1/2020;9:35:08;4595;1;Hot chocolate
13/1/2020;9:35:08;4595;1;Coffee
13/1/2020;9:43:00;4596;1;Pastry
13/1/2020;9:43:00;4596;1;Scandinavian
13/1/2020;9:49:54;4597;1;Coffee
13/1/2020;9:49:54;4597;1;Coffee
13/1/2020;9:49:54;4597;1;Toast
13/1/2020;9:49:54;4597;1;Coffee
13/1/2020;10:34:55;4598;1;Bread
13/1/2020;10:41:00;4599;1;Coffee
13/1/2020;10:41:00;4599;1;Coffee
13/1/2020;10:41:00;4599;1;Coffee
13/1/2020;10:41:00;4599;1;Cake
13/1/2020;10:41:00;4599;1;Cookies
13/1/2020;10:43:42;4600;1;Bread
13/1/2020;10:43:42;4600;1;Toast
13/1/2020;11:10:07;4601;1;Coffee
13/1/2020;11:10:07;4601;1;Sandwich
13/1/2020;11:10:07;4601;1;Bread
13/1/2020;11:16:38;4602;1;Coffee
13/1/2020;11:46:59;4603;1;Bread
13/1/2020;11:46:59;4603;1;Scandinavian
13/1/2020;11:48:57;4604;1;Coffee
13/1/2020;11:48:57;4604;1;Medialuna
13/1/2020;11:48:57;4604;1;Alfajores
13/1/2020;11:55:56;4605;1;Coffee
13/1/2020;11:57:40;4606;1;Pastry
13/1/2020;11:57:40;4606;1;Coffee
13/1/2020;12:05:56;4607;1;Coffee
13/1/2020;12:05:56;4607;1;Coffee
13/1/2020;12:05:56;4607;1;Juice
13/1/2020;12:05:56;4607;1;NONE
13/1/2020;12:12:05;4608;1;Coffee
13/1/2020;12:13:18;4609;1;Coffee
13/1/2020;12:13:18;4609;1;Bread
13/1/2020;12:13:18;4609;1;NONE
13/1/2020;12:13:18;4609;1;Salad
13/1/2020;12:13:18;4609;1;Pastry
13/1/2020;12:17:54;4610;1;Coffee
13/1/2020;12:30:15;4611;1;Bread
13/1/2020;12:33:39;4612;1;Bread
13/1/2020;12:37:14;4613;1;Hot chocolate
13/1/2020;12:39:06;4614;1;Coffee
13/1/2020;12:39:06;4614;1;Toast
13/1/2020;12:46:27;4615;1;Sandwich
13/1/2020;12:48:55;4616;1;NONE
13/1/2020;12:48:55;4616;1;Truffles
13/1/2020;12:56:49;4617;1;Medialuna
13/1/2020;12:56:49;4617;1;Cake
13/1/2020;12:56:49;4617;1;Toast
13/1/2020;12:56:49;4617;1;Coffee
13/1/2020;12:56:49;4617;1;Coffee
13/1/2020;12:57:20;4618;1;Coffee
13/1/2020;12:58:59;4619;1;Coffee
13/1/2020;12:58:59;4619;1;Cake
13/1/2020;12:58:59;4619;1;Vegan mincepie
13/1/2020;12:59:38;4620;1;Bread
13/1/2020;13:06:03;4621;1;NONE
13/1/2020;13:11:28;4622;1;Farm House
13/1/2020;13:12:30;4623;1;Coffee
13/1/2020;13:26:52;4624;1;Scone
13/1/2020;13:26:52;4624;1;Tea
13/1/2020;13:26:52;4624;1;Sandwich
13/1/2020;13:49:48;4625;1;NONE
13/1/2020;13:49:48;4625;1;NONE
13/1/2020;13:49:48;4625;1;Bread
13/1/2020;13:49:48;4625;1;Coffee
13/1/2020;14:01:18;4626;1;Coffee
13/1/2020;14:01:18;4626;1;Jammie Dodgers
13/1/2020;14:05:38;4627;1;NONE
13/1/2020;14:05:38;4627;1;Tea
13/1/2020;14:05:38;4627;1;Coffee
13/1/2020;14:05:38;4627;1;Toast
13/1/2020;14:16:14;4628;1;Tea
13/1/2020;14:16:14;4628;1;Coffee
13/1/2020;14:16:14;4628;1;Bread
13/1/2020;14:16:14;4628;1;NONE
13/1/2020;14:16:14;4628;1;Salad
13/1/2020;14:16:14;4628;1;Tiffin
13/1/2020;14:26:26;4629;1;Cake
13/1/2020;14:26:26;4629;1;Pastry
13/1/2020;14:26:26;4629;1;Pastry
13/1/2020;14:26:26;4629;1;Alfajores
13/1/2020;14:26:26;4629;1;Alfajores
13/1/2020;14:26:26;4629;1;Coffee
13/1/2020;14:26:26;4629;1;Bread
13/1/2020;14:53:36;4630;1;Coffee
13/1/2020;14:53:36;4630;1;Scone
13/1/2020;15:04:27;4631;1;Tea
13/1/2020;15:09:25;4632;1;Brownie
13/1/2020;15:09:25;4632;1;Pastry
13/1/2020;15:09:25;4632;1;Coffee
13/1/2020;15:16:11;4633;1;NONE
13/1/2020;15:46:00;4634;1;NONE
13/1/2020;15:46:00;4634;1;Bread
13/1/2020;15:50:04;4635;1;Tea
13/1/2020;15:53:52;4636;1;Scone
13/1/2020;15:58:07;4637;1;Bread
13/1/2020;15:58:49;4638;1;Tea
13/1/2020;15:58:49;4638;1;Scone
13/1/2020;16:08:40;4639;1;Coffee
13/1/2020;16:08:40;4639;1;Tea
13/1/2020;16:08:40;4639;1;Scone
13/1/2020;16:08:40;4639;1;Cake
13/1/2020;16:12:48;4640;1;Coffee
13/1/2020;16:12:48;4640;1;Truffles
13/1/2020;16:12:48;4640;1;Cake
13/1/2020;16:12:48;4640;1;Vegan mincepie
13/1/2020;16:14:14;4641;1;Bread
13/1/2020;16:40:01;4642;1;Hot chocolate
13/1/2020;16:40:01;4642;1;Medialuna
13/1/2020;17:04:08;4643;1;Tea
13/1/2020;17:04:08;4643;1;Hot chocolate
13/1/2020;17:04:08;4643;1;Cookies
13/1/2020;17:04:08;4643;1;Jammie Dodgers
13/1/2020;17:04:08;4643;1;Bread
14/1/2020;8:57:28;4644;1;Bread
14/1/2020;9:07:21;4645;1;Coffee
14/1/2020;9:07:21;4645;1;Coffee
14/1/2020;9:07:21;4645;1;Toast
14/1/2020;9:09:40;4646;1;Coffee
14/1/2020;9:15:38;4647;1;Scandinavian
14/1/2020;9:15:38;4647;1;Bread
14/1/2020;9:37:51;4649;1;Tea
14/1/2020;9:37:51;4649;1;Cookies
14/1/2020;9:37:51;4649;1;Tiffin
14/1/2020;9:37:51;4649;1;Brownie
14/1/2020;9:37:51;4649;1;Coffee
14/1/2020;9:42:13;4650;1;Tiffin
14/1/2020;9:43:10;4651;1;Coffee
14/1/2020;9:45:45;4652;1;Coffee
14/1/2020;9:45:45;4652;1;Toast
14/1/2020;9:45:45;4652;1;Tiffin
14/1/2020;9:45:45;4652;1;Farm House
14/1/2020;9:50:07;4653;1;Hot chocolate
14/1/2020;9:50:07;4653;1;Bread
14/1/2020;9:50:07;4653;1;Medialuna
14/1/2020;9:50:07;4653;1;Toast
14/1/2020;9:51:00;4654;1;Hot chocolate
14/1/2020;9:51:00;4654;1;Bread
14/1/2020;9:51:00;4654;1;Medialuna
14/1/2020;9:51:00;4654;1;Toast
14/1/2020;9:52:07;4655;1;Hot chocolate
14/1/2020;9:52:07;4655;1;Bread
14/1/2020;9:52:07;4655;1;Medialuna
14/1/2020;9:52:07;4655;1;Toast
14/1/2020;9:55:22;4656;1;Alfajores
14/1/2020;9:55:22;4656;1;Scone
14/1/2020;9:59:31;4657;1;Coffee
14/1/2020;9:59:31;4657;1;Cookies
14/1/2020;10:04:21;4658;1;Coffee
14/1/2020;10:19:46;4659;1;Brownie
14/1/2020;10:19:46;4659;1;Pastry
14/1/2020;10:19:46;4659;1;Bread
14/1/2020;10:22:03;4660;1;Bread
14/1/2020;10:29:06;4661;1;Pastry
14/1/2020;10:29:06;4661;1;Bread
14/1/2020;10:31:32;4662;1;Coffee
14/1/2020;10:42:40;4663;1;Coffee
14/1/2020;10:42:40;4663;1;Hot chocolate
14/1/2020;10:42:40;4663;1;Hearty & Seasonal
14/1/2020;10:42:40;4663;1;Bread
14/1/2020;10:47:13;4664;1;Coffee
14/1/2020;10:50:46;4665;1;Bread
14/1/2020;10:55:30;4666;1;Cake
14/1/2020;11:07:54;4667;1;Coffee
14/1/2020;11:07:54;4667;1;Coffee
14/1/2020;11:07:54;4667;1;Cookies
14/1/2020;11:07:54;4667;1;Scone
14/1/2020;11:17:29;4668;1;Coffee
14/1/2020;11:17:29;4668;1;Coffee
14/1/2020;11:17:29;4668;1;Medialuna
14/1/2020;11:17:29;4668;1;Cake
14/1/2020;11:17:29;4668;1;Tiffin
14/1/2020;11:26:23;4669;1;Coffee
14/1/2020;11:26:23;4669;1;Medialuna
14/1/2020;11:26:23;4669;1;Medialuna
14/1/2020;11:26:23;4669;1;Medialuna
14/1/2020;11:32:01;4670;1;Tea
14/1/2020;11:32:01;4670;1;Truffles
14/1/2020;11:32:01;4670;1;Medialuna
14/1/2020;11:33:09;4671;1;Pastry
14/1/2020;11:33:09;4671;1;Coffee
14/1/2020;11:36:11;4672;1;Coffee
14/1/2020;11:36:11;4672;1;Coffee
14/1/2020;11:36:11;4672;1;Hot chocolate
14/1/2020;11:36:11;4672;1;NONE
14/1/2020;11:37:22;4673;1;Scandinavian
14/1/2020;11:39:45;4674;1;Coffee
14/1/2020;11:39:45;4674;1;Coffee
14/1/2020;11:39:45;4674;1;Tea
14/1/2020;11:39:45;4674;1;Scone
14/1/2020;11:47:54;4675;1;Coffee
14/1/2020;11:49:58;4676;1;Hot chocolate
14/1/2020;11:49:58;4676;1;Coffee
14/1/2020;11:49:58;4676;1;Bread
14/1/2020;11:49:58;4676;1;Scone
14/1/2020;11:49:58;4676;1;Cookies
14/1/2020;11:49:58;4676;1;NONE
14/1/2020;11:49:58;4676;1;Hearty & Seasonal
14/1/2020;12:00:12;4677;1;Bread
14/1/2020;12:21:27;4678;1;Bread
14/1/2020;12:23:26;4679;1;Coffee
14/1/2020;12:23:26;4679;1;Alfajores
14/1/2020;12:23:26;4679;1;Pastry
14/1/2020;12:26:29;4680;1;Cake
14/1/2020;12:26:29;4680;1;Tiffin
14/1/2020;12:26:29;4680;1;Bread
14/1/2020;12:26:29;4680;1;Hot chocolate
14/1/2020;12:26:29;4680;1;Coffee
14/1/2020;12:29:21;4681;1;Cake
14/1/2020;12:29:21;4681;1;Farm House
14/1/2020;12:32:31;4682;1;Coffee
14/1/2020;12:32:31;4682;1;Pastry
14/1/2020;12:35:24;4683;1;Coffee
14/1/2020;12:35:24;4683;1;Alfajores
14/1/2020;12:36:28;4684;1;NONE
14/1/2020;12:36:28;4684;1;Tea
14/1/2020;12:36:53;4685;1;Coffee
14/1/2020;12:36:53;4685;1;Hearty & Seasonal
14/1/2020;12:38:56;4686;1;Coffee
14/1/2020;12:38:56;4686;1;Coffee
14/1/2020;12:42:30;4687;1;Bread
14/1/2020;12:42:30;4687;1;Tea
14/1/2020;12:42:30;4687;1;Tiffin
14/1/2020;12:42:30;4687;1;NONE
14/1/2020;12:43:37;4688;1;Tea
14/1/2020;12:48:29;4689;1;Bread
14/1/2020;12:53:30;4690;1;Coffee
14/1/2020;12:53:30;4690;1;Tea
14/1/2020;12:53:30;4690;1;NONE
14/1/2020;12:53:30;4690;1;NONE
14/1/2020;12:53:44;4691;1;Bread
14/1/2020;12:55:14;4692;1;Coffee
14/1/2020;12:55:14;4692;1;Tea
14/1/2020;12:55:14;4692;1;Tea
14/1/2020;12:55:14;4692;1;Hearty & Seasonal
14/1/2020;12:55:14;4692;1;Tiffin
14/1/2020;12:55:14;4692;1;Bread
14/1/2020;12:55:14;4692;1;Cake
14/1/2020;12:56:01;4693;1;Bread
14/1/2020;13:03:29;4694;1;Bread
14/1/2020;13:45:41;4695;1;Hot chocolate
14/1/2020;13:48:20;4696;1;Coffee
14/1/2020;13:48:20;4696;1;Coffee
14/1/2020;13:48:20;4696;1;Brownie
14/1/2020;13:48:20;4696;1;Pastry
14/1/2020;13:48:20;4696;1;Bread
14/1/2020;13:49:32;4697;1;Scone
14/1/2020;14:01:27;4698;1;Coffee
14/1/2020;14:01:27;4698;1;Brownie
14/1/2020;14:01:27;4698;1;Alfajores
14/1/2020;14:01:27;4698;1;Toast
14/1/2020;14:01:27;4698;1;Juice
14/1/2020;14:03:34;4699;1;Coffee
14/1/2020;14:03:34;4699;1;Coffee
14/1/2020;14:03:34;4699;1;Tea
14/1/2020;14:03:34;4699;1;Bread
14/1/2020;14:03:34;4699;1;Cake
14/1/2020;14:03:34;4699;1;Alfajores
14/1/2020;14:03:34;4699;1;Toast
14/1/2020;14:05:42;4700;1;NONE
14/1/2020;14:11:38;4701;1;Hearty & Seasonal
14/1/2020;14:11:38;4701;1;Sandwich
14/1/2020;14:11:38;4701;1;Coffee
14/1/2020;14:15:34;4702;1;Juice
14/1/2020;14:15:34;4702;1;Hot chocolate
14/1/2020;14:15:34;4702;1;Coffee
14/1/2020;14:15:34;4702;1;Hearty & Seasonal
14/1/2020;14:15:34;4702;1;NONE
14/1/2020;14:18:34;4703;1;Brownie
14/1/2020;14:18:34;4703;1;Bread
14/1/2020;14:30:22;4704;1;Coffee
14/1/2020;14:30:22;4704;1;Coffee
14/1/2020;14:30:22;4704;1;Cake
14/1/2020;14:30:22;4704;1;Sandwich
14/1/2020;14:30:22;4704;1;Hearty & Seasonal
14/1/2020;14:32:14;4705;1;Coffee
14/1/2020;14:34:01;4706;1;Fudge
14/1/2020;14:36:53;4707;1;Tiffin
14/1/2020;14:36:53;4707;1;Scone
14/1/2020;14:36:53;4707;1;Tea
14/1/2020;14:39:18;4708;1;Coffee
14/1/2020;14:39:18;4708;1;Sandwich
14/1/2020;14:50:59;4709;1;Frittata
14/1/2020;14:50:59;4709;1;Tea
14/1/2020;14:50:59;4709;1;Bread
14/1/2020;14:57:12;4710;1;Coffee
14/1/2020;15:16:59;4711;1;Farm House
14/1/2020;15:48:35;4712;1;Bread
14/1/2020;15:48:35;4712;1;Cake
14/1/2020;15:48:35;4712;1;Alfajores
14/1/2020;15:48:35;4712;1;Bread
14/1/2020;15:58:32;4713;1;Coffee
14/1/2020;15:58:32;4713;1;Bread
14/1/2020;15:58:32;4713;1;Cake
14/1/2020;15:59:18;4714;1;Mineral water
14/1/2020;16:01:25;4715;1;Bread
14/1/2020;16:15:00;4716;1;Focaccia
14/1/2020;16:20:29;4717;1;Tea
14/1/2020;16:20:29;4717;1;Bread
14/1/2020;16:23:00;4718;1;Scandinavian
14/1/2020;16:45:16;4719;1;Cake
14/1/2020;16:46:31;4720;1;Tiffin
14/1/2020;16:56:13;4721;1;Muffin
14/1/2020;16:56:13;4721;1;Cookies
14/1/2020;16:57:58;4722;1;Coffee
14/1/2020;16:57:58;4722;1;Cake
14/1/2020;18:15:52;4723;1;Afternoon with the baker
14/1/2020;18:16:04;4724;1;Afternoon with the baker
14/1/2020;18:16:42;4725;1;Afternoon with the baker
15/1/2020;9:43:12;4726;1;Coffee
15/1/2020;9:43:12;4726;1;Cake
15/1/2020;9:56:43;4727;1;Medialuna
15/1/2020;10:05:53;4728;1;Cake
15/1/2020;10:05:53;4728;1;Bread
15/1/2020;10:05:53;4728;1;Jammie Dodgers
15/1/2020;10:33:50;4729;1;Bread
15/1/2020;10:36:43;4730;1;Coffee
15/1/2020;10:36:43;4730;1;The Nomad
15/1/2020;10:38:20;4731;1;The Nomad
15/1/2020;10:38:20;4731;1;Tea
15/1/2020;10:38:20;4731;1;Bread
15/1/2020;10:38:20;4731;1;Tiffin
15/1/2020;10:39:21;4732;1;Coffee
15/1/2020;10:39:21;4732;1;Bread
15/1/2020;10:42:50;4733;1;Coffee
15/1/2020;11:11:29;4734;1;Bread
15/1/2020;11:11:29;4734;1;Coffee
15/1/2020;11:11:29;4734;1;Brioche and salami
15/1/2020;11:19:32;4735;1;Coffee
15/1/2020;11:19:32;4735;1;Coffee
15/1/2020;11:19:32;4735;1;Granola
15/1/2020;11:19:32;4735;1;Bread
15/1/2020;11:36:55;4736;1;Coffee
15/1/2020;11:36:55;4736;1;Coffee
15/1/2020;11:36:55;4736;1;Juice
15/1/2020;11:36:55;4736;1;Cake
15/1/2020;11:36:55;4736;1;Scone
15/1/2020;11:37:56;4737;1;Coffee
15/1/2020;11:37:56;4737;1;Bread
15/1/2020;11:38:19;4738;1;Bread
15/1/2020;11:38:19;4738;1;Bread
15/1/2020;11:39:11;4739;1;Bread
15/1/2020;11:52:11;4740;1;Bread
15/1/2020;11:52:11;4740;1;Farm House
15/1/2020;11:56:30;4741;1;Medialuna
15/1/2020;11:56:30;4741;1;Pastry
15/1/2020;11:56:30;4741;1;Coffee
15/1/2020;11:56:30;4741;1;Coffee
15/1/2020;11:56:30;4741;1;Bread
15/1/2020;12:17:16;4742;1;Coffee
15/1/2020;12:17:16;4742;1;Bread
15/1/2020;12:17:16;4742;1;Farm House
15/1/2020;12:29:25;4743;1;Coffee
15/1/2020;12:29:25;4743;1;Pastry
15/1/2020;12:31:51;4744;1;Pastry
15/1/2020;12:31:51;4744;1;Bread
15/1/2020;12:49:03;4745;1;Bread
15/1/2020;12:51:52;4746;1;Coffee
15/1/2020;12:51:52;4746;1;Bread
15/1/2020;13:08:45;4747;1;Coffee
15/1/2020;13:12:20;4748;1;Bread
15/1/2020;13:12:20;4748;1;Juice
15/1/2020;13:12:20;4748;1;Jammie Dodgers
15/1/2020;13:12:20;4748;1;Brownie
15/1/2020;13:19:23;4749;1;Toast
15/1/2020;13:19:23;4749;1;Granola
15/1/2020;13:19:23;4749;1;Pastry
15/1/2020;13:19:23;4749;1;Coffee
15/1/2020;13:19:23;4749;1;Bread
15/1/2020;13:26:19;4750;1;Coffee
15/1/2020;13:26:19;4750;1;Cake
15/1/2020;13:26:19;4750;1;Tiffin
15/1/2020;13:26:19;4750;1;Granola
15/1/2020;13:45:43;4751;1;Gingerbread syrup
15/1/2020;13:45:43;4751;1;Coffee
15/1/2020;14:00:55;4752;1;Hearty & Seasonal
15/1/2020;14:00:55;4752;1;Coffee
15/1/2020;14:00:55;4752;1;Cake
15/1/2020;14:04:43;4753;1;Pastry
15/1/2020;14:04:43;4753;1;Tea
15/1/2020;14:04:43;4753;1;NONE
15/1/2020;14:04:43;4753;1;NONE
15/1/2020;14:04:43;4753;1;Coffee
15/1/2020;14:04:43;4753;1;Bread
15/1/2020;14:18:51;4754;1;Coffee
15/1/2020;14:18:51;4754;1;Alfajores
15/1/2020;14:21:03;4755;1;NONE
15/1/2020;14:29:57;4756;1;Medialuna
15/1/2020;14:29:57;4756;1;Jammie Dodgers
15/1/2020;14:29:57;4756;1;Muffin
15/1/2020;14:29:57;4756;1;Sandwich
15/1/2020;14:40:27;4757;1;Bread
15/1/2020;14:41:29;4758;1;Coffee
15/1/2020;14:41:29;4758;1;Tea
15/1/2020;14:41:29;4758;1;Juice
15/1/2020;14:42:11;4759;1;Alfajores
15/1/2020;14:58:18;4760;1;Hearty & Seasonal
15/1/2020;14:58:18;4760;1;Truffles
